Dummy,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Month,Day,Year,Age_since_renovated,wavefront,price
1,4,1.0,1390,10800,1.5,0,4,7,1390,0,1941,0,98177,47.7248,-122.359,1390,9360,6,10,2014,73,0,4.175
1,3,2.5,1630,7700,1.0,0,3,7,1120,510,1978,0,98031,47.3876,-122.211,1640,8160,6,26,2014,36,0,2.499
1,4,3.5,4560,41636,2.0,0,3,9,4170,390,1995,0,98006,47.5589,-122.116,2990,11381,10,14,2014,19,0,11.0
1,4,2.25,2600,6390,1.0,0,3,8,1390,1210,1978,0,98023,47.3174,-122.366,2110,6700,7,8,2014,36,0,2.45
1,3,2.5,1740,5267,2.0,0,3,7,1740,0,1999,0,98038,47.3777,-122.023,2180,5000,8,19,2014,15,0,3.25
1,2,1.0,960,6250,1.0,0,4,6,740,220,1940,0,98126,47.5378,-122.375,1090,6000,4,13,2015,75,0,4.35
1,2,1.0,1657,5031,2.0,0,3,7,1657,0,1910,0,98116,47.5699,-122.389,2050,6201,11,4,2014,104,0,5.46
1,3,1.75,2050,4080,2.0,0,3,8,2050,0,1991,0,98105,47.6698,-122.325,1890,4080,11,25,2014,23,0,7.9
1,6,3.0,2860,17853,1.0,0,3,8,1430,1430,1962,2015,98006,47.546,-122.175,1920,13452,3,27,2015,0,0,8.15
1,4,1.75,2090,5050,1.0,0,4,7,1090,1000,1916,0,98117,47.6802,-122.358,1760,5000,11,25,2014,98,0,7.75
1,3,2.0,1140,11161,1.0,0,4,7,1140,0,1998,0,98022,47.209,-122.012,1720,8587,9,8,2014,16,0,2.5
1,3,1.75,1680,4240,1.5,0,4,7,1680,0,1926,0,98144,47.5745,-122.311,1460,4240,11,18,2014,88,0,5.4
1,3,2.75,1960,2500,1.5,0,5,7,1410,550,1926,0,98103,47.6744,-122.353,2040,5000,5,23,2014,88,0,5.99
1,5,2.25,2350,13000,1.0,0,3,7,2350,0,1961,0,98178,47.4939,-122.256,1570,11440,9,4,2014,53,0,2.77554
1,2,1.0,1280,5026,1.0,2,4,8,1020,260,1951,0,98115,47.6938,-122.312,1540,6380,12,12,2014,63,0,4.25
1,2,2.0,1370,1878,3.0,0,3,8,1370,0,2004,0,98107,47.6721,-122.387,1280,1878,8,29,2014,10,0,5.48
1,2,1.0,780,3910,1.0,0,3,6,780,0,1918,0,98126,47.566,-122.38,1500,5060,7,9,2014,96,0,3.8
1,3,2.5,2100,5112,2.0,0,3,8,2100,0,1999,0,98065,47.5338,-121.867,2100,4370,3,5,2015,16,0,4.999
1,3,1.5,1740,9840,1.0,0,4,8,1740,0,1963,0,98040,47.5748,-122.237,1930,9840,11,5,2014,51,0,6.16
1,4,3.75,2810,10840,2.0,2,4,8,2070,740,1994,0,98045,47.4861,-121.804,2370,11248,6,5,2014,20,0,4.92
1,4,2.5,2140,7095,2.0,0,3,8,2140,0,1992,0,98038,47.3528,-122.057,1600,7182,4,2,2015,23,0,3.5
1,3,1.0,1200,7210,1.0,0,4,6,1200,0,1977,0,98030,47.3729,-122.183,1200,7650,7,29,2014,37,0,1.68
1,3,1.0,900,9600,1.0,0,4,7,900,0,1970,0,98072,47.7423,-122.173,1220,8240,5,5,2015,45,0,3.29
1,3,2.5,1730,8076,2.0,0,3,8,1730,0,1994,0,98003,47.2619,-122.308,1780,6930,2,9,2015,21,0,2.97262
1,3,2.5,1520,7200,2.0,0,4,7,1520,0,1985,0,98030,47.3679,-122.182,1780,7210,9,9,2014,29,0,1.58
1,2,1.5,1680,17400,1.5,0,3,7,1680,0,1991,0,98038,47.3836,-122.006,1610,27600,4,9,2015,24,0,4.53
1,3,1.5,1100,33600,1.0,0,3,7,1100,0,1967,0,98001,47.3185,-122.29,1570,32700,12,9,2014,47,0,2.15
1,2,1.75,1530,5000,2.0,0,4,7,1260,270,1989,0,98107,47.6755,-122.37,1470,5000,4,3,2015,26,0,5.7625
1,3,1.0,1500,13500,1.0,0,4,7,1500,0,1968,0,98059,47.4666,-122.072,1350,13680,6,5,2014,46,0,2.7
1,4,1.0,1640,6305,1.5,0,5,6,1640,0,1907,0,98118,47.5563,-122.28,1590,4816,7,19,2014,107,0,5.19
1,4,2.5,2900,18303,2.0,0,4,10,2900,0,1994,0,98075,47.5981,-122.03,2900,18303,4,24,2015,21,0,8.0
1,3,1.75,1980,9800,1.0,0,3,7,1980,0,1991,0,98030,47.3745,-122.224,1630,7650,9,15,2014,23,0,3.06
1,3,1.0,3180,27586,1.0,0,3,8,1400,1780,1969,0,98022,47.1986,-121.967,2180,27586,2,11,2015,46,0,3.4
1,4,2.5,1870,8449,2.0,0,3,8,1870,0,1992,0,98188,47.4435,-122.274,2160,8113,8,11,2014,22,0,3.14
1,4,2.25,1750,6120,1.0,0,3,7,1150,600,1962,0,98115,47.6958,-122.29,1350,6120,3,16,2015,53,0,6.05
1,3,2.5,2480,6112,2.0,0,3,7,2480,0,2004,0,98058,47.4387,-122.114,3220,6727,6,19,2014,10,0,3.4
1,4,3.25,2810,11250,1.0,0,3,8,1680,1130,1980,0,98052,47.692,-122.099,2110,11250,9,23,2014,34,0,6.24
1,4,2.5,2210,5077,1.5,0,4,8,1480,730,1912,0,98126,47.5719,-122.377,1740,5000,10,14,2014,102,0,6.195
1,3,2.0,1820,4480,1.0,0,5,7,1120,700,1923,0,98105,47.6717,-122.295,1920,4480,10,31,2014,91,0,6.55
1,3,2.25,2470,10290,2.0,0,3,8,2230,240,1984,0,98058,47.4459,-122.124,1970,10150,9,4,2014,30,0,3.5
1,2,2.0,1250,1178,2.0,0,3,7,980,270,1996,0,98136,47.5426,-122.387,1270,1242,3,26,2015,19,0,3.4
1,3,1.0,1530,2400,1.0,0,4,7,890,640,1928,0,98103,47.6543,-122.354,1240,2400,4,17,2015,87,0,5.75
1,4,1.5,1960,5000,1.0,0,3,7,980,980,1912,0,98106,47.5688,-122.363,1300,5000,4,2,2015,103,0,4.12
1,4,2.5,3210,24527,1.5,0,3,11,3210,0,1984,0,98074,47.6399,-122.052,3280,24527,4,21,2015,31,0,7.85
1,2,1.5,1200,5773,2.0,0,3,7,1200,0,1985,0,98055,47.4723,-122.19,1530,4576,9,17,2014,29,0,2.5
1,3,1.75,1960,4788,1.0,0,4,7,1090,870,1920,0,98115,47.6746,-122.312,1960,3960,5,7,2014,94,0,5.99
1,3,2.5,2430,15264,2.0,0,3,8,2430,0,1997,0,98030,47.3805,-122.208,2260,10416,6,23,2014,17,0,3.623
1,5,3.75,4270,7500,2.0,0,3,10,3210,1060,2014,0,98033,47.6845,-122.207,2410,8350,8,1,2014,0,0,16.0
1,4,2.5,2020,5501,2.0,0,3,7,2020,0,2010,0,98059,47.4937,-122.15,2020,5494,6,18,2014,4,0,4.15
1,3,2.5,1440,7741,1.0,0,4,7,1000,440,1983,0,98031,47.4042,-122.194,1680,7316,5,27,2014,31,0,2.65
1,3,1.0,1260,7980,1.0,0,3,7,1260,0,1951,0,98177,47.7013,-122.373,1760,7606,3,2,2015,64,0,3.8
1,4,3.0,2120,3600,2.0,3,4,8,1830,290,1908,1996,98119,47.6344,-122.369,2120,3600,12,20,2014,18,0,13.2
1,4,2.5,2760,6000,2.0,0,5,7,2230,530,1942,0,98115,47.6877,-122.295,1600,6000,6,25,2014,72,0,7.6
1,2,1.75,1530,3503,1.0,1,4,7,830,700,1916,0,98119,47.6368,-122.371,1280,1531,7,2,2014,98,0,5.25
1,4,1.75,3730,16980,1.0,0,4,7,2150,1580,1974,0,98022,47.1775,-122.022,1880,16963,8,25,2014,40,0,3.6
1,2,2.5,1320,1157,2.0,0,3,8,990,330,2014,0,98107,47.6689,-122.363,1550,1519,9,11,2014,0,0,4.9995
1,4,3.25,3080,4120,2.0,0,3,9,2380,700,2014,0,98117,47.6845,-122.359,1410,4120,4,3,2015,1,0,12.8
1,3,1.5,1330,7600,1.0,0,4,7,1330,0,1968,0,98023,47.3103,-122.366,1500,7776,6,24,2014,46,0,2.18
1,2,2.0,1320,2040,3.0,0,3,7,1320,0,1997,0,98125,47.7224,-122.291,1430,2040,11,3,2014,17,0,2.96
1,5,1.5,2940,13425,1.0,0,3,8,1470,1470,1955,0,98155,47.7632,-122.29,1580,8200,2,17,2015,60,0,4.645
1,4,2.5,2670,8279,2.0,0,3,7,2670,0,1999,0,98148,47.4292,-122.328,2290,7504,4,16,2015,16,0,4.15
1,2,1.0,1802,11225,1.0,0,3,7,1802,0,1961,0,98125,47.7205,-122.323,1810,7332,1,8,2015,54,0,3.2
1,4,2.5,1677,7209,2.0,0,3,7,1677,0,2011,0,98023,47.2957,-122.357,2236,7209,3,26,2015,4,0,2.95
1,4,3.25,3470,11843,1.0,3,3,11,2270,1200,1989,0,98006,47.5513,-122.135,3910,13247,7,29,2014,25,0,13.2
1,3,2.0,2110,5800,1.5,0,4,7,1990,120,1927,0,98103,47.6645,-122.342,1620,4300,10,24,2014,87,0,7.25
1,2,1.5,1020,1525,2.0,0,3,7,1020,0,2004,0,98133,47.704,-122.347,1020,3844,5,9,2014,10,0,2.12
1,3,3.25,1210,941,2.0,0,3,8,1000,210,2002,0,98133,47.7114,-122.356,1650,1493,7,26,2014,12,0,3.5
1,3,1.75,1380,4590,1.0,0,2,7,930,450,1950,0,98115,47.6841,-122.293,1320,4692,3,5,2015,65,0,7.4
1,3,1.75,2300,41900,1.0,0,4,8,1310,990,1939,0,98168,47.477,-122.292,1160,8547,1,14,2015,76,0,3.2
1,3,1.0,1520,8055,1.5,0,3,7,1520,0,1952,0,98125,47.7222,-122.305,1560,8160,11,18,2014,62,0,2.79
1,2,1.75,1300,22239,1.0,0,4,7,1300,0,1945,1986,98059,47.4801,-122.092,1300,14810,5,4,2015,29,0,4.92
1,4,2.5,2280,9725,2.0,0,3,8,2280,0,1986,0,98072,47.7568,-122.141,2140,8780,10,9,2014,28,0,5.65
1,3,2.5,1520,3003,2.0,0,3,7,1520,0,2009,0,98059,47.4876,-122.153,1820,3030,9,25,2014,5,0,3.3
1,3,2.0,2570,159865,1.0,0,5,7,2570,0,1968,0,98024,47.5547,-121.892,2010,38322,1,26,2015,47,0,6.257
1,5,2.5,2750,6000,1.5,0,3,8,1750,1000,1904,1994,98103,47.6729,-122.334,1520,4158,7,14,2014,20,0,9.8
1,4,2.75,2660,9547,1.0,1,3,8,1930,730,1968,2006,98004,47.616,-122.218,2410,10001,12,1,2014,8,0,14.4
1,3,3.0,4910,43560,2.0,0,4,10,4000,910,1989,0,98007,47.5911,-122.131,3540,12288,6,20,2014,25,0,10.8
1,3,1.5,1500,15000,1.0,0,3,7,1500,0,1952,0,98031,47.3926,-122.208,1790,13905,7,16,2014,62,0,2.15
1,4,2.5,3810,7728,2.0,0,3,9,3810,0,2007,0,98074,47.5925,-122.058,3290,7728,4,16,2015,8,0,8.78
1,4,2.25,3220,7889,2.0,0,3,8,3220,0,1978,0,98023,47.3112,-122.339,2120,7651,4,28,2015,37,0,3.35
1,4,2.5,3170,32430,2.5,0,3,10,3170,0,1989,0,98053,47.6903,-122.056,3360,35610,10,22,2014,25,0,9.1
1,3,3.25,1290,1153,3.0,0,3,7,1290,0,2008,0,98103,47.6904,-122.346,1290,1200,10,27,2014,6,0,3.31
1,5,2.5,2780,9652,1.0,0,4,8,1390,1390,1967,0,98001,47.3444,-122.271,1790,9652,11,5,2014,47,0,2.9
1,3,2.5,1640,3804,2.0,0,3,8,1640,0,1998,0,98122,47.6103,-122.3,1440,3230,7,14,2014,16,0,6.02
1,4,2.75,4110,8400,2.0,1,3,9,3130,980,1928,2013,98125,47.717,-122.281,2820,8400,11,13,2014,1,0,12.0
1,2,2.0,1440,8425,1.0,0,4,6,1440,0,1942,1983,98168,47.4831,-122.296,1430,12037,7,30,2014,31,0,3.272
1,5,2.5,2310,8303,1.0,0,3,7,1300,1010,1975,0,98034,47.7212,-122.211,1930,8303,10,10,2014,39,0,4.6995
1,2,1.0,1090,5000,1.0,0,4,7,730,360,1942,0,98126,47.5258,-122.378,990,5250,5,30,2014,72,0,3.567
1,4,2.5,2520,7253,2.0,0,3,9,2520,0,1990,0,98059,47.5148,-122.159,2570,8359,6,23,2014,24,0,4.42
1,5,2.0,2500,15250,2.0,4,5,8,2500,0,1942,0,98008,47.5883,-122.111,1880,18782,10,27,2014,72,1,17.0
1,4,3.5,3990,11270,2.0,3,3,9,2930,1060,2007,0,98055,47.488,-122.225,1980,11328,4,8,2015,8,0,6.09
1,4,2.75,3220,16145,2.0,0,3,10,3220,0,1993,0,98075,47.5786,-121.995,3200,12921,9,26,2014,21,0,6.89
1,3,2.0,1463,868,3.0,0,3,7,1463,0,2003,0,98115,47.6843,-122.317,1484,4320,6,5,2014,11,0,3.9
1,4,2.5,4240,43995,2.0,0,3,10,4240,0,1989,0,98075,47.6008,-122.044,3720,59522,7,15,2014,25,0,11.6
1,3,2.25,1440,6232,2.0,0,3,7,1440,0,1985,0,98029,47.5658,-122.018,1740,5999,3,20,2015,30,0,4.3225
1,2,3.0,1790,1709,2.0,0,3,7,1400,390,2001,0,98144,47.5926,-122.296,1460,1462,12,5,2014,13,0,4.5
1,3,1.0,1150,7260,1.0,0,3,7,1150,0,1959,0,98133,47.7344,-122.333,1200,7888,8,13,2014,55,0,2.21
1,4,3.5,3150,6175,2.0,0,3,9,3150,0,2001,0,98075,47.5966,-122.017,3150,6986,9,2,2014,13,0,7.0
1,4,1.0,1720,4410,1.5,2,3,7,1720,0,1928,0,98117,47.6791,-122.402,2140,4500,3,3,2015,87,0,7.725
1,3,1.5,1720,7110,1.0,0,3,8,1720,0,1955,0,98106,47.5417,-122.355,1730,6840,4,1,2015,60,0,3.23
1,4,3.0,2483,5701,2.0,0,3,8,2483,0,2005,0,98030,47.3623,-122.199,2075,5720,4,22,2015,10,0,3.31
1,4,2.75,2930,22000,1.0,3,4,9,1580,1350,1978,0,98023,47.3227,-122.384,2930,9758,8,20,2014,36,0,5.6
1,4,2.5,2380,9614,2.0,0,4,10,2380,0,1991,0,98006,47.5623,-122.116,2560,9770,5,23,2014,23,0,7.82
1,2,1.0,940,9458,1.0,0,3,6,940,0,1948,0,98155,47.7523,-122.311,1450,9458,3,17,2015,67,0,2.65
1,3,2.0,2020,5500,1.5,3,3,10,1790,230,1937,0,98199,47.6388,-122.409,2580,5500,6,18,2014,77,0,14.0
1,4,2.25,2240,12650,1.0,0,4,8,1730,510,1981,0,98059,47.4777,-122.142,2150,12650,8,29,2014,33,0,4.15
1,4,1.75,1830,6000,1.0,0,4,7,930,900,1939,0,98199,47.6536,-122.41,1540,6000,8,12,2014,75,0,6.39
1,3,3.5,2600,11920,2.0,0,5,8,2600,0,1969,0,98004,47.582,-122.194,2430,10050,12,15,2014,45,0,9.85
1,3,2.5,1650,4929,2.0,0,3,7,1520,130,2007,0,98108,47.5634,-122.298,1520,2287,11,10,2014,7,0,4.4
1,3,2.75,3280,10558,1.0,2,4,9,2040,1240,1979,0,98006,47.5606,-122.133,3150,9998,1,26,2015,36,0,9.25
1,2,1.75,1010,1461,1.0,0,3,7,670,340,2003,0,98199,47.6515,-122.4,1500,2499,11,5,2014,11,0,3.4
1,2,1.0,2550,21675,1.0,1,4,7,1610,940,1958,0,98198,47.4013,-122.319,2030,10591,6,23,2014,56,0,4.46
1,4,3.25,4280,47179,2.0,0,3,10,3050,1230,2002,0,98092,47.3017,-122.127,2820,43401,7,9,2014,12,0,7.3495
1,4,3.5,3500,8547,2.0,0,3,9,2500,1000,1994,0,98006,47.5613,-122.126,2350,10270,6,5,2014,20,0,7.99
1,3,2.25,1780,9598,2.0,0,4,7,1780,0,1985,0,98030,47.3718,-122.182,1820,7533,2,4,2015,30,0,2.45
1,3,2.5,2200,7201,2.0,0,3,8,2200,0,1994,0,98030,47.3821,-122.207,2250,7240,12,23,2014,20,0,3.02495
1,4,2.0,1690,7728,1.5,0,4,7,1690,0,1967,0,98198,47.3666,-122.318,1480,8009,10,23,2014,47,0,2.07
1,3,2.75,2240,3360,2.0,0,3,8,2100,140,2014,0,98178,47.4999,-122.232,1790,5873,11,21,2014,0,0,4.5
1,3,1.0,1410,7200,2.0,0,4,6,1410,0,1901,0,98144,47.5924,-122.302,1640,7200,7,9,2014,113,0,7.0
1,5,2.25,2780,10192,2.0,0,4,9,2780,0,1978,0,98007,47.6134,-122.152,2740,9900,6,20,2014,36,0,8.3
1,3,1.75,2340,5668,1.0,0,4,6,1200,1140,1941,0,98106,47.5588,-122.364,860,4800,9,15,2014,73,0,3.96
1,4,1.75,2040,2750,1.5,0,4,6,1260,780,1926,0,98105,47.6698,-122.3,1940,3750,3,1,2015,89,0,5.34
1,6,2.5,4410,14034,1.0,2,4,9,2350,2060,1965,0,98003,47.3376,-122.324,2600,13988,5,29,2014,49,0,4.72
1,4,2.75,3160,42733,2.0,0,3,9,3160,0,1995,0,98053,47.6367,-121.958,1890,24000,4,25,2015,20,0,10.8
1,5,3.0,4290,20445,2.0,0,4,11,4290,0,1985,0,98039,47.6217,-122.239,3620,22325,7,9,2014,29,0,26.8
1,2,1.0,990,4920,1.0,0,3,6,990,0,1931,0,98117,47.6939,-122.368,990,4960,7,25,2014,83,0,4.3
1,3,1.0,1320,8100,1.0,0,3,6,880,440,1943,0,98166,47.4697,-122.351,1000,8100,10,30,2014,71,0,2.6895
1,3,2.0,1670,7056,1.0,0,4,7,1670,0,1958,0,98002,47.3139,-122.212,1330,8415,8,19,2014,56,0,1.8
1,3,2.25,2390,7000,1.0,0,4,7,1990,400,1970,0,98058,47.4568,-122.169,1610,7000,3,25,2015,45,0,2.7
1,4,1.75,1850,4388,2.0,0,5,8,1850,0,1941,0,98117,47.6885,-122.381,1410,4107,4,27,2015,74,0,7.63
1,5,2.5,2980,5377,2.0,0,3,9,2980,0,2006,0,98052,47.7074,-122.101,3150,6593,6,25,2014,8,0,7.399
1,4,2.75,2700,35362,2.0,0,5,8,2700,0,1976,0,98077,47.7628,-122.094,2810,35915,6,17,2014,38,0,6.69
1,2,1.5,2370,184231,2.0,0,3,11,2370,0,2005,0,98045,47.4543,-121.778,3860,151081,8,19,2014,9,0,10.6
1,2,1.0,640,7768,1.0,0,3,6,640,0,1942,0,98106,47.515,-122.359,840,7424,7,11,2014,72,0,1.65
1,3,3.5,2350,10739,1.0,2,5,7,1340,1010,1940,0,98125,47.7288,-122.284,2580,11026,12,12,2014,74,0,7.6
1,3,1.0,1180,5002,1.5,0,3,7,1180,0,1946,0,98155,47.7529,-122.324,1470,8410,5,28,2014,68,0,2.2
1,3,2.25,1650,7218,1.0,0,3,7,1230,420,1985,0,98133,47.7237,-122.335,1690,7459,10,13,2014,29,0,3.59
1,3,2.5,2390,3903,2.0,0,3,8,1970,420,2006,0,98072,47.7515,-122.174,2390,3431,12,12,2014,8,0,4.2
1,2,1.5,920,1598,2.0,0,3,7,920,0,1995,0,98133,47.7081,-122.342,1110,1598,7,3,2014,19,0,2.55
1,4,1.75,1520,15398,1.0,0,4,7,1370,150,1960,0,98027,47.5265,-122.05,1840,12500,11,21,2014,54,0,5.3325
1,4,2.5,2910,48351,1.0,0,4,8,1910,1000,1967,0,98005,47.6495,-122.164,2760,43560,4,10,2015,48,0,9.25
1,3,3.75,1950,8625,1.0,0,3,8,1360,590,1959,0,98178,47.505,-122.258,1950,6670,6,23,2014,55,0,3.451
1,3,1.0,1300,8284,1.0,0,3,7,1300,0,1968,0,98003,47.3327,-122.306,1360,7848,10,5,2014,46,0,1.69575
1,3,1.0,2040,7936,1.0,3,5,8,1680,360,1940,0,98177,47.7028,-122.385,2300,10080,3,16,2015,75,0,13.0
1,4,2.25,2200,7150,2.0,0,4,7,2200,0,1990,0,98042,47.3595,-122.089,1740,7150,5,5,2015,25,0,3.3995
1,5,1.75,3690,36036,1.0,0,3,9,1890,1800,1985,0,98042,47.3473,-122.085,2680,44131,12,8,2014,29,0,4.4
1,4,2.5,2770,6000,2.0,0,3,8,2400,370,1993,0,98136,47.5536,-122.383,2120,6000,4,14,2015,22,0,6.85
1,4,2.5,2020,4350,2.0,0,5,9,1730,290,1943,0,98199,47.6503,-122.41,1620,5800,7,3,2014,71,0,5.54729
1,2,1.75,1660,11437,2.0,0,3,7,1660,0,1958,1992,98146,47.4899,-122.339,1290,7860,8,13,2014,22,0,3.35
1,6,2.75,2830,10579,1.0,0,4,8,1430,1400,1967,0,98005,47.636,-122.171,2060,10745,10,2,2014,47,0,7.05
1,4,1.75,1000,7200,1.5,0,4,6,1000,0,1947,0,98155,47.742,-122.324,1280,7200,8,13,2014,67,0,3.05
1,5,2.5,3000,7912,1.0,0,3,9,1610,1390,2007,0,98033,47.6765,-122.175,2700,7205,7,10,2014,7,0,7.7
1,3,2.5,1630,3425,2.0,0,3,8,1630,0,1999,0,98059,47.4913,-122.154,1420,3425,4,10,2015,16,0,3.5
1,2,1.0,1210,10000,1.0,0,3,7,1210,0,1953,0,98148,47.4402,-122.333,1620,10959,4,17,2015,62,0,2.222
1,2,1.0,1070,5080,1.0,0,5,6,1070,0,1942,0,98106,47.5224,-122.35,900,5080,2,17,2015,73,0,3.25
1,3,1.0,990,8062,1.0,0,4,7,990,0,1960,0,98198,47.4151,-122.334,1420,8790,7,9,2014,54,0,2.5
1,3,2.25,1400,6970,2.0,0,3,8,1400,0,1984,0,98006,47.542,-122.184,1800,8140,12,31,2014,30,0,4.25
1,4,2.75,2400,12469,1.0,2,4,8,1760,640,1958,0,98008,47.5861,-122.112,2400,10400,8,12,2014,56,0,8.39
1,2,2.0,1350,3926,1.0,0,3,8,1350,0,2007,0,98053,47.7192,-122.024,1440,3926,7,25,2014,7,0,4.1
1,3,2.5,3240,33151,2.0,2,3,10,3240,0,1995,0,98023,47.3256,-122.378,4050,24967,5,2,2014,19,0,6.04
1,3,1.75,1520,5618,1.0,0,3,7,1170,350,1953,0,98115,47.68,-122.284,1550,5618,12,15,2014,61,0,5.5
1,3,2.5,1440,7320,1.0,0,5,7,1440,0,1954,0,98125,47.7179,-122.316,1160,6941,7,14,2014,60,0,4.3
1,3,2.5,1930,5080,2.0,0,4,8,1930,0,1990,0,98029,47.5694,-122.001,2190,5085,9,25,2014,24,0,5.336
1,5,2.75,2930,10148,2.0,0,3,9,2930,0,2002,0,98059,47.4887,-122.145,2930,8425,10,17,2014,12,0,2.57
1,3,2.5,1510,10875,1.0,0,3,7,1150,360,1990,0,98003,47.3482,-122.3,1810,9916,1,2,2015,25,0,2.47
1,4,2.0,2230,9900,1.5,0,5,9,2230,0,1959,0,98005,47.5979,-122.173,2510,11041,6,6,2014,55,0,8.0995
1,4,1.75,2030,7210,1.0,0,3,7,1450,580,1968,0,98059,47.5067,-122.164,1750,8387,10,10,2014,46,0,3.595
1,3,2.5,2830,4334,3.0,4,3,10,2830,0,2006,0,98074,47.6318,-122.071,2830,38211,3,17,2015,9,1,19.0
1,4,2.5,4070,129808,2.0,0,3,10,4070,0,1998,0,98038,47.4433,-122.016,4070,102366,11,5,2014,16,0,7.1
1,3,1.5,1460,7140,1.0,0,4,7,980,480,1980,0,98031,47.3954,-122.191,1400,8572,2,27,2015,35,0,2.04
1,3,2.5,1780,1647,2.0,0,3,8,1080,700,2008,0,98103,47.6597,-122.355,2000,1741,4,16,2015,7,0,6.72
1,2,1.0,1100,27007,1.0,0,4,6,1100,0,1943,0,98070,47.4471,-122.473,1746,91476,9,8,2014,71,0,3.03
1,3,1.5,2840,10182,1.0,0,3,8,1510,1330,1951,0,98056,47.524,-122.2,2210,9669,1,23,2015,64,0,2.5
1,3,2.25,1780,8784,1.0,0,3,7,1230,550,1977,0,98033,47.701,-122.172,1780,7704,7,15,2014,37,0,4.7
1,2,1.0,1030,9192,1.0,0,4,6,1030,0,1959,0,98058,47.4565,-122.181,1030,9190,7,21,2014,55,0,2.25
1,3,2.5,2120,3600,2.0,0,3,9,2120,0,2005,0,98052,47.6649,-122.082,2540,4592,4,24,2015,10,0,6.8
1,3,2.25,1450,19206,2.0,0,3,7,1450,0,1989,0,98074,47.62,-122.052,1710,21485,7,7,2014,25,0,4.1
1,3,1.75,1420,1361,2.0,0,3,7,960,460,2014,0,98108,47.5684,-122.314,1340,1343,11,4,2014,0,0,2.94
1,2,1.75,1960,6000,1.0,0,4,7,980,980,1904,0,98199,47.6531,-122.401,1650,6000,8,21,2014,110,0,4.78
1,2,1.0,1180,2160,1.0,1,3,7,940,240,1909,0,98119,47.6313,-122.368,2700,5400,7,15,2014,105,0,6.0
1,3,1.75,1510,9720,1.0,0,3,7,1510,0,1948,1976,98028,47.7728,-122.258,1520,10037,2,3,2015,39,0,3.35
1,4,4.0,5040,17208,1.0,0,5,10,2870,2170,1976,0,98006,47.5701,-122.188,4050,18647,5,1,2015,39,0,28.5
1,3,1.5,2200,2880,2.0,0,5,7,1440,760,1904,0,98112,47.6308,-122.312,2440,4640,5,12,2015,111,0,8.85
1,2,1.0,810,5100,1.0,0,3,6,810,0,1955,0,98133,47.7317,-122.343,1500,5100,12,1,2014,59,0,2.29
1,3,2.75,2390,7939,1.0,0,5,7,1610,780,1983,0,98056,47.4987,-122.166,1920,7939,12,17,2014,31,0,4.053
1,3,2.5,1350,874,3.0,0,3,8,1270,80,2006,0,98136,47.549,-122.387,1350,886,7,16,2014,8,0,3.895
1,3,1.0,1510,5000,1.5,0,3,7,1510,0,1909,0,98105,47.6708,-122.297,1680,4000,6,12,2014,105,0,5.45
1,3,3.0,1850,5000,1.5,0,2,6,1850,0,1900,0,98107,47.6711,-122.386,1360,2500,4,6,2015,115,0,9.75
1,3,1.0,1250,7920,1.0,0,4,7,1250,0,1960,0,98059,47.4853,-122.126,1440,9648,7,22,2014,54,0,2.5
1,3,1.0,1340,4120,1.0,0,4,7,1040,300,1921,0,98103,47.6916,-122.352,1270,4635,11,17,2014,93,0,4.095
1,2,1.0,1100,4160,1.0,0,3,7,1100,0,1919,0,98109,47.6352,-122.352,1900,4000,8,22,2014,95,0,6.25
1,4,2.5,2860,9159,1.0,0,4,8,1530,1330,1989,0,98033,47.6923,-122.2,2070,8680,11,3,2014,25,0,7.505
1,4,2.25,2010,7200,1.0,1,4,8,1010,1000,1950,0,98118,47.5591,-122.267,2010,7200,10,17,2014,64,0,8.0
1,3,2.0,1640,9750,1.0,0,3,7,1640,0,1959,0,98028,47.7425,-122.241,1340,9750,11,6,2014,55,0,3.75
1,4,3.5,2980,3000,2.0,0,3,9,2340,640,2008,0,98115,47.6768,-122.326,1810,4545,8,27,2014,6,0,9.05
1,5,4.0,4410,14380,2.0,0,3,11,4410,0,2006,0,98052,47.6463,-122.121,2720,11454,6,12,2014,8,0,12.4
1,3,2.25,2100,20018,1.0,4,3,8,1470,630,1948,0,98166,47.4544,-122.366,2410,17196,9,15,2014,66,0,5.4
1,4,2.5,3040,20682,2.0,0,3,7,3040,0,2000,0,98019,47.7245,-121.959,2670,9742,3,19,2015,15,0,4.68
1,4,2.25,2440,5000,2.0,0,3,7,2440,0,2007,0,98065,47.5407,-121.89,2440,5212,5,5,2015,8,0,4.99
1,3,2.75,1670,1350,3.0,0,3,9,1350,320,2014,0,98116,47.5763,-122.408,1520,4800,12,9,2014,0,0,5.8995
1,3,2.5,3040,6054,2.0,0,3,9,3040,0,2005,0,98042,47.3508,-122.163,2650,6054,9,3,2014,9,0,4.1
1,4,3.0,3900,9750,1.0,4,5,10,2520,1380,1972,0,98006,47.5605,-122.158,3410,9450,2,11,2015,43,0,16.5
1,3,2.5,2970,21907,2.0,0,3,9,2970,0,1998,2006,98059,47.4741,-122.099,2040,27917,6,17,2014,8,0,4.995
1,4,2.0,2530,15520,1.0,0,5,8,2220,310,1964,0,98005,47.613,-122.167,2500,13300,7,23,2014,50,0,8.135
